epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
52,1589,,,0.871874988079071,0.30402711033821106,,
53,1619,,,,,0.9125000238418579,0.23152819275856018
53,1619,,,0.8677083253860474,0.3157338500022888,,
54,1649,,,,,0.8999999761581421,0.2507047653198242
54,1649,,,0.8744791746139526,0.30235469341278076,,
55,1679,,,,,0.9166666865348816,0.22910213470458984
55,1679,,,0.871874988079071,0.30581390857696533,,
56,1709,,,,,0.925000011920929,0.22846685349941254
56,1709,,,0.8770833611488342,0.294030100107193,,
57,1739,,,,,0.9166666865348816,0.24256126582622528
57,1739,,,0.8744791746139526,0.29612305760383606,,
58,1769,,,,,0.9125000238418579,0.22878573834896088
58,1769,,,0.8765624761581421,0.3017912805080414,,
59,1799,,,,,0.9041666388511658,0.24331243336200714
59,1799,,,0.8833333253860474,0.3009442985057831,,
60,1829,,,,,0.925000011920929,0.22679631412029266
60,1829,,,0.8630208373069763,0.31112056970596313,,
61,1859,,,,,0.925000011920929,0.22795186936855316
61,1859,,,0.879687488079071,0.29330340027809143,,
62,1889,,,,,0.9083333611488342,0.23274701833724976
62,1889,,,0.8770833611488342,0.30107197165489197,,
63,1919,,,,,0.9083333611488342,0.2445886731147766
63,1919,,,0.8848958611488342,0.29286810755729675,,
64,1949,,,,,0.9041666388511658,0.23831763863563538
64,1949,,,0.8776041865348816,0.29671892523765564,,
65,1979,,,,,0.9166666865348816,0.2243322730064392
65,1979,,,0.8812500238418579,0.2892318367958069,,
66,2009,,,,,0.9208333492279053,0.22107334434986115
66,2009,,,0.875,0.29001811146736145,,
67,2039,,,,,0.9125000238418579,0.22295968234539032
67,2039,,,0.8828125,0.29039716720581055,,
68,2069,,,,,0.887499988079071,0.2556847333908081
68,2069,,,0.879687488079071,0.2912765145301819,,
69,2099,,,,,0.8833333253860474,0.27544084191322327
69,2099,,,0.8765624761581421,0.30079180002212524,,
70,2129,,,,,0.925000011920929,0.2211807519197464
70,2129,,,0.8828125,0.288242369890213,,
71,2159,,,,,0.925000011920929,0.22931407392024994
71,2159,,,0.8822916746139526,0.29088252782821655,,
72,2160,0.8666666746139526,0.3394410312175751,,,,
