epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,29,,,,,0.5666666626930237,0.684845507144928
0,29,,,0.5677083134651184,0.6832467317581177,,
1,59,,,,,0.6541666388511658,0.6713308691978455
1,59,,,0.5916666388511658,0.6771562099456787,,
2,89,,,,,0.6833333373069763,0.6640899777412415
2,89,,,0.6421874761581421,0.6707912683486938,,
3,119,,,,,0.7083333134651184,0.6571911573410034
3,119,,,0.676562488079071,0.6618207693099976,,
4,149,,,,,0.7291666865348816,0.6493843197822571
4,149,,,0.7088541388511658,0.6554421186447144,,
5,179,,,,,0.7541666626930237,0.6402509212493896
5,179,,,0.6979166865348816,0.6478224992752075,,
6,209,,,,,0.7458333373069763,0.6361637115478516
6,209,,,0.7281249761581421,0.6423677802085876,,
7,239,,,,,0.7708333134651184,0.6280632019042969
7,239,,,0.7395833134651184,0.6383371353149414,,
8,269,,,,,0.7458333373069763,0.6184322237968445
8,269,,,0.7307291626930237,0.6326566338539124,,
9,299,,,,,0.7958333492279053,0.6142075061798096
9,299,,,0.7276041507720947,0.6274362802505493,,
10,329,,,,,0.7791666388511658,0.6109239459037781
10,329,,,0.7437499761581421,0.6218538880348206,,
11,359,,,,,0.800000011920929,0.6038169860839844
11,359,,,0.7473958134651184,0.6160461902618408,,
12,389,,,,,0.800000011920929,0.5992156863212585
12,389,,,0.7520833611488342,0.6117826700210571,,
13,419,,,,,0.8166666626930237,0.5888465642929077
13,419,,,0.7557291388511658,0.6078976988792419,,
14,449,,,,,0.7833333611488342,0.5907396674156189
14,449,,,0.7755208611488342,0.6002534627914429,,
15,479,,,,,0.8041666746139526,0.5779775977134705
15,479,,,0.7473958134651184,0.5966375470161438,,
16,509,,,,,0.8291666507720947,0.5760601162910461
16,509,,,0.7614583373069763,0.5931732654571533,,
17,539,,,,,0.8166666626930237,0.5688197612762451
17,539,,,0.7583333253860474,0.5881667733192444,,
18,569,,,,,0.8166666626930237,0.5650476813316345
18,569,,,0.7729166746139526,0.5839536190032959,,
19,599,,,,,0.8208333253860474,0.5621789693832397
19,599,,,0.7760416865348816,0.5801894664764404,,
20,629,,,,,0.8125,0.5546800494194031
20,629,,,0.7677083611488342,0.5783546566963196,,
21,659,,,,,0.8291666507720947,0.5538772344589233
21,659,,,0.7708333134651184,0.5737306475639343,,
22,689,,,,,0.824999988079071,0.5472511053085327
22,689,,,0.7734375,0.5699338912963867,,
23,719,,,,,0.8166666626930237,0.5429674386978149
23,719,,,0.7593749761581421,0.567222535610199,,
24,749,,,,,0.8333333134651184,0.540159285068512
24,749,,,0.7708333134651184,0.5630573630332947,,
25,779,,,,,0.8333333134651184,0.5378525257110596
25,779,,,0.7671874761581421,0.5603881478309631,,
26,809,,,,,0.824999988079071,0.5314039587974548
26,809,,,0.7734375,0.5569826364517212,,
27,839,,,,,0.8416666388511658,0.5317714214324951
27,839,,,0.7734375,0.5544865131378174,,
28,869,,,,,0.8333333134651184,0.5266839265823364
28,869,,,0.7848958373069763,0.5516591668128967,,
29,899,,,,,0.824999988079071,0.5209785103797913
29,899,,,0.7807291746139526,0.5472930669784546,,
