epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,7,,,,,0.5833333730697632,0.6770162582397461
1,15,,,,,0.6666666865348816,0.6485766172409058
2,23,,,,,0.7208333611488342,0.6301686763763428
3,31,,,,,0.6791666746139526,0.6142902970314026
4,39,,,,,0.7625000476837158,0.586859941482544
5,47,,,,,0.8083333969116211,0.5616442561149597
6,49,,,0.7578125,0.5836268067359924,,
6,55,,,,,0.8041667342185974,0.545265793800354
7,63,,,,,0.8208333849906921,0.5329795479774475
8,71,,,,,0.7875000238418579,0.5359474420547485
9,79,,,,,0.8166667222976685,0.5124555230140686
10,87,,,,,0.8166667222976685,0.5035319924354553
11,95,,,,,0.7750000357627869,0.5138798952102661
12,99,,,0.82421875,0.5064338445663452,,
12,103,,,,,0.8208333849906921,0.49676910042762756
13,111,,,,,0.8291667103767395,0.48076391220092773
14,119,,,,,0.8250000476837158,0.4834389090538025
15,127,,,,,0.8291667103767395,0.46873390674591064
16,135,,,,,0.8291667103767395,0.4644240438938141
17,143,,,,,0.8416666388511658,0.46318885684013367
18,149,,,0.7421875,0.5267614126205444,,
18,151,,,,,0.8458333611488342,0.4612736701965332
19,159,,,,,0.8291667103767395,0.4504270851612091
20,167,,,,,0.8500000238418579,0.44922545552253723
21,175,,,,,0.8416666388511658,0.4441269040107727
22,183,,,,,0.8291667103767395,0.4373478293418884
23,191,,,,,0.8375000357627869,0.4357903301715851
24,199,,,0.828125,0.43088299036026,,
24,199,,,,,0.8375000357627869,0.43000656366348267
25,207,,,,,0.8416666388511658,0.42769020795822144
26,215,,,,,0.8416666388511658,0.4234676659107208
27,223,,,,,0.8166667222976685,0.4396187663078308
28,231,,,,,0.8458333611488342,0.42133867740631104
29,239,,,,,0.8375000357627869,0.42057105898857117
30,247,,,,,0.8458333611488342,0.42177823185920715
31,249,,,0.82421875,0.4483022689819336,,
31,255,,,,,0.8333333730697632,0.42218855023384094
32,263,,,,,0.8458333611488342,0.40838128328323364
33,271,,,,,0.8541666865348816,0.41183963418006897
34,279,,,,,0.8541666865348816,0.4051930010318756
35,287,,,,,0.8500000238418579,0.4106956720352173
36,295,,,,,0.8541666865348816,0.4015454649925232
37,299,,,0.8046875,0.45637837052345276,,
37,303,,,,,0.8458333611488342,0.4017314612865448
38,311,,,,,0.8583333492279053,0.39851126074790955
39,319,,,,,0.8375000357627869,0.40746524930000305
40,327,,,,,0.8416666388511658,0.4050308167934418
41,335,,,,,0.8583333492279053,0.3912680447101593
42,343,,,,,0.8500000238418579,0.4024651348590851
43,349,,,0.80078125,0.42095205187797546,,
43,351,,,,,0.8500000238418579,0.3960570991039276
44,359,,,,,0.8375000357627869,0.4034101068973541
45,367,,,,,0.8458333611488342,0.39726415276527405
46,375,,,,,0.8666667342185974,0.38324975967407227
47,383,,,,,0.8500000238418579,0.39021506905555725
48,391,,,,,0.8458333611488342,0.4001047909259796
49,399,,,0.8125,0.4540802240371704,,
49,399,,,,,0.8500000238418579,0.38084128499031067
50,407,,,,,0.8625000715255737,0.376787006855011
51,415,,,,,0.8416666388511658,0.39263802766799927
52,423,,,,,0.8666667342185974,0.37681975960731506
53,431,,,,,0.8500000238418579,0.37890297174453735
54,439,,,,,0.8583333492279053,0.37586501240730286
55,447,,,,,0.8625000715255737,0.3724426031112671
56,449,,,0.8359375,0.40898722410202026,,
56,455,,,,,0.8541666865348816,0.3747710883617401
57,463,,,,,0.8625000715255737,0.3709523379802704
58,471,,,,,0.8583333492279053,0.3716781437397003
59,479,,,,,0.8625000715255737,0.36771202087402344
60,487,,,,,0.8625000715255737,0.37689152359962463
61,495,,,,,0.8666667342185974,0.36642763018608093
62,499,,,0.81640625,0.4216307997703552,,
62,503,,,,,0.8583333492279053,0.37064841389656067
63,511,,,,,0.8583333492279053,0.3756178915500641
64,519,,,,,0.8666667342185974,0.36463242769241333
65,527,,,,,0.8666667342185974,0.3647918403148651
66,535,,,,,0.8583333492279053,0.37447044253349304
67,543,,,,,0.8791667222976685,0.36365607380867004
68,549,,,0.79296875,0.42175590991973877,,
68,551,,,,,0.8458333611488342,0.3833664059638977
69,559,,,,,0.8791667222976685,0.35831063985824585
70,567,,,,,0.8666667342185974,0.3614566922187805
71,575,,,,,0.8708333969116211,0.3563574552536011
72,583,,,,,0.8666667342185974,0.36196863651275635
73,591,,,,,0.8666667342185974,0.3546489477157593
74,599,,,0.84375,0.42861688137054443,,
74,599,,,,,0.8791667222976685,0.3553428053855896
75,607,,,,,0.8541666865348816,0.3727893829345703
76,615,,,,,0.8666667342185974,0.3572961986064911
77,623,,,,,0.8666667342185974,0.35310712456703186
78,631,,,,,0.8833333849906921,0.34971320629119873
79,639,,,,,0.8708333969116211,0.34964218735694885
80,647,,,,,0.8708333969116211,0.34869080781936646
81,649,,,0.81640625,0.40687090158462524,,
81,655,,,,,0.8708333969116211,0.3508395552635193
82,663,,,,,0.8833333849906921,0.34617936611175537
83,671,,,,,0.8791667222976685,0.35360825061798096
84,679,,,,,0.8833333849906921,0.34508243203163147
85,687,,,,,0.8833333849906921,0.34494689106941223
86,695,,,,,0.8541666865348816,0.3684096932411194
87,699,,,0.8046875,0.4130246043205261,,
87,703,,,,,0.8750000596046448,0.3469755947589874
88,711,,,,,0.8791667222976685,0.34421512484550476
89,719,,,,,0.8791667222976685,0.3482156991958618
90,727,,,,,0.8875000476837158,0.3414217233657837
91,735,,,,,0.8791667222976685,0.3483440577983856
92,743,,,,,0.8916667103767395,0.34100469946861267
93,749,,,0.80078125,0.4071274995803833,,
93,751,,,,,0.8750000596046448,0.34275349974632263
94,759,,,,,0.8791667222976685,0.348329097032547
95,767,,,,,0.8833333849906921,0.3420160114765167
96,775,,,,,0.8791667222976685,0.3397086560726166
97,783,,,,,0.8833333849906921,0.3451583981513977
98,791,,,,,0.8750000596046448,0.3415151834487915
99,799,,,0.890625,0.35817277431488037,,
99,799,,,,,0.8750000596046448,0.3402206599712372
100,800,0.8250000476837158,0.426866352558136,,,,
