epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,29,,,,,0.6041666865348816,0.6190474629402161
0,29,,,0.557812511920929,0.6829435229301453,,
1,59,,,,,0.8291666507720947,0.5517886281013489
1,59,,,0.6000000238418579,0.6396524310112,,
2,89,,,,,0.7958333492279053,0.520779013633728
2,89,,,0.7026041746139526,0.5846481919288635,,
3,119,,,,,0.8291666507720947,0.47291985154151917
3,119,,,0.7760416865348816,0.5273154973983765,,
4,149,,,,,0.8291666507720947,0.44501030445098877
4,149,,,0.7802083492279053,0.4988786578178406,,
5,179,,,,,0.8291666507720947,0.4212929308414459
5,179,,,0.7619791626930237,0.4980243146419525,,
6,209,,,,,0.8374999761581421,0.39813002943992615
6,209,,,0.801562488079071,0.4635840058326721,,
7,239,,,,,0.8083333373069763,0.41623881459236145
7,239,,,0.7864583134651184,0.4639059007167816,,
8,269,,,,,0.8541666865348816,0.37176254391670227
8,269,,,0.8005208373069763,0.4406338930130005,,
9,299,,,,,0.862500011920929,0.3681250810623169
9,299,,,0.8036458492279053,0.4367668926715851,,
10,329,,,,,0.8708333373069763,0.3502694070339203
10,329,,,0.8067708611488342,0.43437013030052185,,
11,359,,,,,0.8833333253860474,0.34823229908943176
11,359,,,0.8114583492279053,0.4232533574104309,,
12,389,,,,,0.8791666626930237,0.34362995624542236
12,389,,,0.8135416507720947,0.4195796847343445,,
13,419,,,,,0.8791666626930237,0.3372964859008789
13,419,,,0.8197916746139526,0.40981972217559814,,
14,449,,,,,0.8583333492279053,0.3613775968551636
14,449,,,0.8135416507720947,0.41321930289268494,,
15,479,,,,,0.887499988079071,0.3295983076095581
15,479,,,0.8244791626930237,0.4025053381919861,,
16,509,,,,,0.875,0.3241165280342102
16,509,,,0.840624988079071,0.38077202439308167,,
17,539,,,,,0.8500000238418579,0.35683879256248474
17,539,,,0.832812488079071,0.39050284028053284,,
18,569,,,,,0.8916666507720947,0.32375648617744446
18,569,,,0.839062511920929,0.376207172870636,,
19,599,,,,,0.8791666626930237,0.33052152395248413
19,599,,,0.8302083611488342,0.3789418041706085,,
20,629,,,,,0.9083333611488342,0.31106236577033997
20,629,,,0.8380208611488342,0.3782881796360016,,
21,659,,,,,0.8833333253860474,0.3153669238090515
21,659,,,0.8348958492279053,0.37952226400375366,,
22,689,,,,,0.862500011920929,0.3429575264453888
22,689,,,0.8385416865348816,0.37547287344932556,,
23,719,,,,,0.8791666626930237,0.32983309030532837
23,719,,,0.8286458253860474,0.3890450596809387,,
24,749,,,,,0.862500011920929,0.3549840748310089
24,749,,,0.8296874761581421,0.3849749267101288,,
25,779,,,,,0.8916666507720947,0.30658814311027527
25,779,,,0.801562488079071,0.43090420961380005,,
26,809,,,,,0.8999999761581421,0.3011569678783417
26,809,,,0.8395833373069763,0.3659166991710663,,
27,839,,,,,0.8958333134651184,0.3079018294811249
27,839,,,0.8411458134651184,0.3650446832180023,,
28,869,,,,,0.8999999761581421,0.2995041012763977
28,869,,,0.8380208611488342,0.36809900403022766,,
29,899,,,,,0.8958333134651184,0.3091301918029785
29,899,,,0.839062511920929,0.36287611722946167,,
30,929,,,,,0.8916666507720947,0.31059402227401733
30,929,,,0.8385416865348816,0.3693195581436157,,
31,959,,,,,0.8958333134651184,0.3041011691093445
31,959,,,0.8416666388511658,0.36448076367378235,,
32,989,,,,,0.8999999761581421,0.2992387115955353
32,989,,,0.8322916626930237,0.38085848093032837,,
33,1019,,,,,0.8999999761581421,0.29698362946510315
33,1019,,,0.8354166746139526,0.36915501952171326,,
34,1049,,,,,0.8999999761581421,0.2982226312160492
34,1049,,,0.8364583253860474,0.37754717469215393,,
35,1079,,,,,0.8999999761581421,0.29838910698890686
35,1079,,,0.8447916507720947,0.36912626028060913,,
36,1109,,,,,0.8833333253860474,0.3178553581237793
36,1109,,,0.8479166626930237,0.36952656507492065,,
37,1139,,,,,0.9083333611488342,0.2975199520587921
37,1139,,,0.8354166746139526,0.36967912316322327,,
38,1169,,,,,0.8958333134651184,0.2969650328159332
38,1169,,,0.8411458134651184,0.3617197573184967,,
39,1199,,,,,0.8916666507720947,0.2968987822532654
39,1199,,,0.8463541865348816,0.3517802953720093,,
40,1229,,,,,0.8958333134651184,0.2928105592727661
40,1229,,,0.8552083373069763,0.3501087427139282,,
41,1259,,,,,0.862500011920929,0.3315979540348053
41,1259,,,0.8276041746139526,0.3826630413532257,,
42,1289,,,,,0.9083333611488342,0.2969583570957184
42,1289,,,0.854687511920929,0.3554919958114624,,
43,1319,,,,,0.887499988079071,0.29503896832466125
43,1319,,,0.8463541865348816,0.35605669021606445,,
44,1349,,,,,0.8958333134651184,0.3059447109699249
44,1349,,,0.8598958253860474,0.34383293986320496,,
45,1379,,,,,0.8958333134651184,0.29242202639579773
45,1379,,,0.8369791507720947,0.3734307289123535,,
46,1409,,,,,0.8999999761581421,0.28696542978286743
46,1409,,,0.8458333611488342,0.37116140127182007,,
47,1439,,,,,0.9041666388511658,0.2860244810581207
47,1439,,,0.8500000238418579,0.36023300886154175,,
48,1469,,,,,0.9041666388511658,0.29008927941322327
48,1469,,,0.8401041626930237,0.3542357087135315,,
49,1499,,,,,0.8583333492279053,0.353583425283432
49,1499,,,0.8552083373069763,0.34728381037712097,,
50,1529,,,,,0.8666666746139526,0.33031219244003296
50,1529,,,0.8531249761581421,0.3424827456474304,,
51,1559,,,,,0.9083333611488342,0.2906103730201721
51,1559,,,0.8505208492279053,0.36530059576034546,,
52,1589,,,,,0.8916666507720947,0.2915349304676056
52,1589,,,0.8520833253860474,0.34499484300613403,,
53,1590,0.8458333611488342,0.3775450885295868,,,,
