epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,29,,,,,0.5,0.6935118436813354
1,49,,,0.625,0.6822484135627747,,
1,59,,,,,0.5458333492279053,0.6857649683952332
2,89,,,,,0.550000011920929,0.6835103631019592
3,99,,,0.484375,0.6963629126548767,,
3,119,,,,,0.6625000238418579,0.6755728125572205
4,149,,,0.46875,0.7004697918891907,,
4,149,,,,,0.625,0.6744168400764465
5,179,,,,,0.737500011920929,0.667772650718689
6,199,,,0.578125,0.6784721612930298,,
6,209,,,,,0.6625000238418579,0.6664789915084839
7,239,,,,,0.7583333253860474,0.6586251854896545
8,249,,,0.703125,0.6600826382637024,,
8,269,,,,,0.7124999761581421,0.6576812267303467
9,299,,,0.671875,0.6584622859954834,,
9,299,,,,,0.7124999761581421,0.6554582118988037
10,329,,,,,0.7708333134651184,0.6483122110366821
11,349,,,0.609375,0.6711006164550781,,
11,359,,,,,0.7708333134651184,0.6433960795402527
12,389,,,,,0.7833333611488342,0.6409652233123779
13,399,,,0.71875,0.6491381525993347,,
13,419,,,,,0.7791666388511658,0.6366332769393921
14,449,,,0.6875,0.6458289623260498,,
14,449,,,,,0.7875000238418579,0.6321700811386108
15,479,,,,,0.7916666865348816,0.630649983882904
16,499,,,0.640625,0.6523315906524658,,
16,509,,,,,0.8083333373069763,0.6229994893074036
17,539,,,,,0.8125,0.6205822825431824
18,549,,,0.765625,0.6315337419509888,,
18,569,,,,,0.8041666746139526,0.6184727549552917
19,599,,,0.859375,0.6021440625190735,,
19,599,,,,,0.824999988079071,0.6131449341773987
20,629,,,,,0.8208333253860474,0.6102679371833801
21,649,,,0.78125,0.6361135244369507,,
21,659,,,,,0.8291666507720947,0.6049260497093201
22,689,,,,,0.824999988079071,0.602016806602478
23,699,,,0.734375,0.6292135715484619,,
23,719,,,,,0.8166666626930237,0.5990378856658936
24,749,,,0.6875,0.6056883335113525,,
24,749,,,,,0.8208333253860474,0.5958330631256104
25,779,,,,,0.8333333134651184,0.591836154460907
26,799,,,0.828125,0.6096404790878296,,
26,809,,,,,0.8291666507720947,0.5900781154632568
27,839,,,,,0.8333333134651184,0.5846900343894958
28,849,,,0.84375,0.606353223323822,,
28,869,,,,,0.8291666507720947,0.5845527648925781
29,899,,,0.703125,0.6277820467948914,,
29,899,,,,,0.8374999761581421,0.5798041224479675
30,929,,,,,0.8333333134651184,0.5782808065414429
31,949,,,0.703125,0.6137076616287231,,
31,959,,,,,0.8166666626930237,0.5766592025756836
32,989,,,,,0.8291666507720947,0.5718128681182861
33,999,,,0.75,0.6034170389175415,,
33,1019,,,,,0.8125,0.5716058015823364
34,1049,,,0.765625,0.6089893579483032,,
34,1049,,,,,0.8458333611488342,0.5655314326286316
35,1079,,,,,0.8333333134651184,0.5649471282958984
36,1099,,,0.8125,0.5728403329849243,,
36,1109,,,,,0.8166666626930237,0.5642574429512024
37,1139,,,,,0.8333333134651184,0.5571505427360535
38,1149,,,0.875,0.5558180809020996,,
38,1169,,,,,0.8333333134651184,0.5572251081466675
39,1199,,,0.78125,0.573846161365509,,
39,1199,,,,,0.8291666507720947,0.5554737448692322
40,1229,,,,,0.8416666388511658,0.5505390167236328
41,1249,,,0.71875,0.5757054090499878,,
41,1259,,,,,0.8416666388511658,0.5485432744026184
42,1289,,,,,0.8333333134651184,0.5467581152915955
43,1299,,,0.671875,0.5994893312454224,,
43,1319,,,,,0.8416666388511658,0.5438615679740906
44,1349,,,0.734375,0.5763223171234131,,
44,1349,,,,,0.8374999761581421,0.5420335531234741
45,1379,,,,,0.8416666388511658,0.5404093861579895
46,1399,,,0.8125,0.5622270703315735,,
46,1409,,,,,0.8374999761581421,0.5376006960868835
47,1439,,,,,0.8374999761581421,0.5354944467544556
48,1449,,,0.78125,0.5742099285125732,,
48,1469,,,,,0.8416666388511658,0.5341958999633789
49,1499,,,0.78125,0.5606940984725952,,
49,1499,,,,,0.8374999761581421,0.5307283997535706
50,1529,,,,,0.8374999761581421,0.5287998914718628
51,1549,,,0.640625,0.572463870048523,,
51,1559,,,,,0.8416666388511658,0.5277431607246399
52,1589,,,,,0.8416666388511658,0.5257538557052612
53,1599,,,0.8125,0.5215499401092529,,
53,1619,,,,,0.8416666388511658,0.5225456357002258
54,1649,,,0.796875,0.534283459186554,,
54,1649,,,,,0.8458333611488342,0.5221008062362671
55,1679,,,,,0.8416666388511658,0.5182290077209473
56,1699,,,0.78125,0.5421650409698486,,
56,1709,,,,,0.8374999761581421,0.5176188349723816
57,1739,,,,,0.8374999761581421,0.5151205658912659
58,1749,,,0.8125,0.5279426574707031,,
58,1769,,,,,0.8291666507720947,0.5168960690498352
59,1799,,,0.734375,0.5825835466384888,,
59,1799,,,,,0.8374999761581421,0.5114819407463074
60,1829,,,,,0.8458333611488342,0.5114004611968994
61,1849,,,0.671875,0.5726808309555054,,
61,1859,,,,,0.8374999761581421,0.508233368396759
62,1889,,,,,0.8416666388511658,0.5076470375061035
63,1899,,,0.765625,0.5191025733947754,,
63,1919,,,,,0.8416666388511658,0.5052806735038757
64,1949,,,0.703125,0.5587412118911743,,
64,1949,,,,,0.8416666388511658,0.5038117170333862
65,1979,,,,,0.8416666388511658,0.5014031529426575
66,1999,,,0.796875,0.5466959476470947,,
66,2009,,,,,0.8374999761581421,0.4994911253452301
67,2039,,,,,0.8416666388511658,0.4993913769721985
68,2049,,,0.78125,0.5002104043960571,,
68,2069,,,,,0.8416666388511658,0.4981926679611206
69,2099,,,0.6875,0.5385725498199463,,
69,2099,,,,,0.8416666388511658,0.4965676963329315
70,2129,,,,,0.8416666388511658,0.4936606287956238
71,2149,,,0.703125,0.5387860536575317,,
71,2159,,,,,0.8416666388511658,0.49350833892822266
72,2189,,,,,0.8416666388511658,0.49231046438217163
73,2199,,,0.78125,0.5107420682907104,,
73,2219,,,,,0.8458333611488342,0.48971861600875854
74,2249,,,0.8125,0.5302296876907349,,
74,2249,,,,,0.8500000238418579,0.49000465869903564
75,2279,,,,,0.8416666388511658,0.4876013398170471
76,2299,,,0.84375,0.47491246461868286,,
76,2309,,,,,0.8500000238418579,0.4859788715839386
77,2339,,,,,0.8458333611488342,0.4864000976085663
78,2349,,,0.734375,0.5913748741149902,,
78,2369,,,,,0.8374999761581421,0.48239728808403015
79,2399,,,0.796875,0.5342835187911987,,
79,2399,,,,,0.8416666388511658,0.482729434967041
80,2429,,,,,0.8458333611488342,0.4801914095878601
81,2449,,,0.734375,0.5450587272644043,,
81,2459,,,,,0.8500000238418579,0.4793505072593689
82,2489,,,,,0.8500000238418579,0.47792306542396545
83,2499,,,0.640625,0.5912975072860718,,
83,2519,,,,,0.8416666388511658,0.47621092200279236
84,2549,,,0.796875,0.5114840865135193,,
84,2549,,,,,0.8500000238418579,0.475341796875
85,2579,,,,,0.8458333611488342,0.47528430819511414
86,2599,,,0.828125,0.49495404958724976,,
86,2609,,,,,0.8500000238418579,0.47364965081214905
87,2639,,,,,0.8458333611488342,0.47322705388069153
88,2649,,,0.765625,0.4593910872936249,,
88,2669,,,,,0.8500000238418579,0.4730728268623352
89,2699,,,0.796875,0.4779980778694153,,
89,2699,,,,,0.8500000238418579,0.4702380895614624
90,2729,,,,,0.824999988079071,0.46764931082725525
91,2749,,,0.765625,0.5016743540763855,,
91,2759,,,,,0.8500000238418579,0.46737006306648254
92,2789,,,,,0.8458333611488342,0.4702771008014679
93,2799,,,0.734375,0.5280264616012573,,
93,2819,,,,,0.8500000238418579,0.4677926301956177
94,2849,,,0.765625,0.5167398452758789,,
94,2849,,,,,0.8374999761581421,0.463720440864563
95,2879,,,,,0.8500000238418579,0.4635263979434967
96,2899,,,0.796875,0.49120450019836426,,
96,2909,,,,,0.8541666865348816,0.4643796384334564
97,2939,,,,,0.8500000238418579,0.4616948962211609
98,2949,,,0.859375,0.4581272006034851,,
98,2969,,,,,0.8500000238418579,0.46152180433273315
99,2999,,,0.890625,0.43555784225463867,,
99,2999,,,,,0.8500000238418579,0.46042922139167786
100,3000,0.8041666746139526,0.5165886282920837,,,,
