epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
59,1799,,,0.828125,0.44475865364074707,,
59,1799,,,,,0.8916666507720947,0.24912892282009125
60,1829,,,,,0.8916666507720947,0.24768975377082825
61,1849,,,0.875,0.3527427613735199,,
61,1859,,,,,0.925000011920929,0.23535971343517303
62,1889,,,,,0.9208333492279053,0.23473908007144928
63,1899,,,0.875,0.2830986976623535,,
63,1919,,,,,0.925000011920929,0.2339198887348175
64,1949,,,0.890625,0.23677542805671692,,
64,1949,,,,,0.9125000238418579,0.23502038419246674
65,1979,,,,,0.9125000238418579,0.2358493208885193
66,1999,,,0.921875,0.2583805322647095,,
66,2009,,,,,0.8958333134651184,0.24466441571712494
67,2039,,,,,0.9166666865348816,0.23282037675380707
68,2049,,,0.953125,0.243149071931839,,
68,2069,,,,,0.9041666388511658,0.23868881165981293
69,2099,,,0.921875,0.30616533756256104,,
69,2099,,,,,0.9166666865348816,0.22925624251365662
70,2129,,,,,0.9166666865348816,0.22862882912158966
71,2149,,,0.859375,0.30451127886772156,,
71,2159,,,,,0.9166666865348816,0.23113344609737396
72,2189,,,,,0.925000011920929,0.2254757434129715
73,2199,,,0.828125,0.41567686200141907,,
73,2219,,,,,0.9041666388511658,0.2392895668745041
74,2249,,,0.921875,0.20934471487998962,,
74,2249,,,,,0.9166666865348816,0.22585643827915192
75,2279,,,,,0.925000011920929,0.221837118268013
76,2299,,,0.9375,0.20620694756507874,,
76,2309,,,,,0.887499988079071,0.2744901478290558
77,2339,,,,,0.9166666865348816,0.22449420392513275
78,2349,,,0.828125,0.39714688062667847,,
78,2369,,,,,0.8916666507720947,0.2422688752412796
79,2399,,,0.875,0.3431885242462158,,
79,2399,,,,,0.9291666746139526,0.21878394484519958
80,2429,,,,,0.9166666865348816,0.22470754384994507
81,2449,,,0.875,0.3628154993057251,,
81,2459,,,,,0.9291666746139526,0.2169753909111023
82,2489,,,,,0.925000011920929,0.21557851135730743
83,2499,,,0.890625,0.2420855462551117,,
83,2519,,,,,0.925000011920929,0.21918229758739471
84,2549,,,0.921875,0.19377797842025757,,
84,2549,,,,,0.9291666746139526,0.21645385026931763
85,2579,,,,,0.9166666865348816,0.22234007716178894
86,2599,,,0.90625,0.27266499400138855,,
86,2609,,,,,0.9291666746139526,0.21424178779125214
87,2639,,,,,0.9166666865348816,0.2264680415391922
88,2649,,,0.875,0.27716007828712463,,
88,2669,,,,,0.925000011920929,0.21188539266586304
89,2699,,,0.84375,0.2837700843811035,,
89,2699,,,,,0.9166666865348816,0.21192413568496704
90,2729,,,,,0.8916666507720947,0.26014211773872375
91,2749,,,0.921875,0.2623584270477295,,
91,2759,,,,,0.925000011920929,0.209604874253273
92,2789,,,,,0.9208333492279053,0.2093237191438675
93,2799,,,0.890625,0.2395189106464386,,
93,2819,,,,,0.9125000238418579,0.23083613812923431
94,2849,,,0.921875,0.22483667731285095,,
94,2849,,,,,0.925000011920929,0.2083258032798767
95,2879,,,,,0.925000011920929,0.20731721818447113
96,2899,,,0.875,0.2712271213531494,,
96,2909,,,,,0.925000011920929,0.20794840157032013
97,2939,,,,,0.9291666746139526,0.20487746596336365
98,2949,,,0.90625,0.24793951213359833,,
98,2969,,,,,0.9041666388511658,0.2370893806219101
99,2999,,,0.828125,0.3684919476509094,,
99,2999,,,,,0.925000011920929,0.2052837312221527
100,3000,0.875,0.2785336673259735,,,,
