epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
53,1599,,,0.890625,0.4016847014427185,,
53,1619,,,,,0.875,0.38451990485191345
54,1649,,,0.8125,0.43535032868385315,,
54,1649,,,,,0.875,0.3833363354206085
55,1679,,,,,0.887499988079071,0.3803487718105316
56,1699,,,0.859375,0.39822208881378174,,
56,1709,,,,,0.8833333253860474,0.3796200752258301
57,1739,,,,,0.875,0.3776240050792694
58,1749,,,0.765625,0.46236181259155273,,
58,1769,,,,,0.8833333253860474,0.37575632333755493
59,1799,,,0.8125,0.4298408627510071,,
59,1799,,,,,0.887499988079071,0.37470418214797974
60,1829,,,,,0.8833333253860474,0.37407219409942627
61,1849,,,0.8125,0.44677573442459106,,
61,1859,,,,,0.8833333253860474,0.3722425401210785
62,1889,,,,,0.8833333253860474,0.37120136618614197
63,1899,,,0.875,0.38666605949401855,,
63,1919,,,,,0.8916666507720947,0.3693098723888397
64,1949,,,0.90625,0.35621145367622375,,
64,1949,,,,,0.8833333253860474,0.3690589964389801
65,1979,,,,,0.887499988079071,0.366603285074234
66,1999,,,0.828125,0.45954251289367676,,
66,2009,,,,,0.8833333253860474,0.36500152945518494
67,2039,,,,,0.8833333253860474,0.36326858401298523
68,2049,,,0.765625,0.4590967893600464,,
68,2069,,,,,0.8833333253860474,0.3633323609828949
69,2099,,,0.78125,0.4663889408111572,,
69,2099,,,,,0.887499988079071,0.3622927963733673
70,2129,,,,,0.887499988079071,0.36225637793540955
71,2149,,,0.765625,0.490043580532074,,
71,2159,,,,,0.887499988079071,0.36094433069229126
72,2189,,,,,0.887499988079071,0.3606269061565399
73,2199,,,0.78125,0.4485163688659668,,
73,2219,,,,,0.887499988079071,0.3599160611629486
74,2249,,,0.859375,0.34542763233184814,,
74,2249,,,,,0.887499988079071,0.3578653335571289
75,2279,,,,,0.887499988079071,0.3575532138347626
76,2299,,,0.859375,0.36921966075897217,,
76,2309,,,,,0.887499988079071,0.3558758795261383
77,2339,,,,,0.887499988079071,0.3555278480052948
78,2349,,,0.8125,0.3914811313152313,,
78,2369,,,,,0.887499988079071,0.3543865978717804
79,2399,,,0.859375,0.3685176372528076,,
79,2399,,,,,0.887499988079071,0.3539861738681793
80,2429,,,,,0.887499988079071,0.35245567560195923
81,2449,,,0.828125,0.42295774817466736,,
81,2459,,,,,0.887499988079071,0.3515354096889496
82,2489,,,,,0.887499988079071,0.35153383016586304
83,2499,,,0.828125,0.4301193356513977,,
83,2519,,,,,0.887499988079071,0.351887583732605
84,2549,,,0.859375,0.3597216010093689,,
84,2549,,,,,0.887499988079071,0.3493734300136566
85,2579,,,,,0.887499988079071,0.3485413193702698
86,2599,,,0.734375,0.5352787971496582,,
86,2609,,,,,0.887499988079071,0.347714900970459
87,2639,,,,,0.887499988079071,0.3464670181274414
88,2649,,,0.859375,0.4352767765522003,,
88,2669,,,,,0.887499988079071,0.3453444540500641
89,2699,,,0.828125,0.4567766785621643,,
89,2699,,,,,0.887499988079071,0.34456804394721985
90,2729,,,,,0.887499988079071,0.3431539833545685
91,2749,,,0.703125,0.5255070924758911,,
91,2759,,,,,0.887499988079071,0.3425198197364807
92,2789,,,,,0.887499988079071,0.34227654337882996
93,2799,,,0.859375,0.3997688591480255,,
93,2819,,,,,0.8833333253860474,0.34218379855155945
94,2849,,,0.796875,0.46540942788124084,,
94,2849,,,,,0.8916666507720947,0.3409871459007263
95,2879,,,,,0.8833333253860474,0.3400800824165344
96,2899,,,0.828125,0.456146240234375,,
96,2909,,,,,0.8916666507720947,0.3389131426811218
97,2939,,,,,0.887499988079071,0.3412390947341919
98,2949,,,0.859375,0.39688700437545776,,
98,2969,,,,,0.8833333253860474,0.3394056260585785
99,2999,,,0.796875,0.45248401165008545,,
99,2999,,,,,0.887499988079071,0.33661070466041565
100,3000,0.8291666507720947,0.4077414572238922,,,,
