epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
0,29,,,,,0.5416666865348816,0.6811519861221313
1,49,,,0.625,0.682510495185852,,
1,59,,,,,0.637499988079071,0.672130286693573
2,89,,,,,0.5541666746139526,0.6664170622825623
3,99,,,0.546875,0.6914768218994141,,
3,119,,,,,0.675000011920929,0.6455669403076172
4,149,,,0.78125,0.6274484992027283,,
4,149,,,,,0.7875000238418579,0.6241950392723083
5,179,,,,,0.737500011920929,0.621862530708313
6,199,,,0.703125,0.6242152452468872,,
6,209,,,,,0.7708333134651184,0.5993757843971252
7,239,,,,,0.824999988079071,0.589469850063324
8,249,,,0.765625,0.5966028571128845,,
8,269,,,,,0.8041666746139526,0.5783602595329285
9,299,,,0.65625,0.6334011554718018,,
9,299,,,,,0.762499988079071,0.5824804902076721
10,329,,,,,0.824999988079071,0.5602006316184998
11,349,,,0.75,0.5846662521362305,,
11,359,,,,,0.824999988079071,0.5546318292617798
12,389,,,,,0.824999988079071,0.5449739694595337
13,399,,,0.78125,0.567682147026062,,
13,419,,,,,0.824999988079071,0.5372477173805237
14,449,,,0.703125,0.5679469704627991,,
14,449,,,,,0.7791666388511658,0.5410905480384827
15,479,,,,,0.824999988079071,0.5242936611175537
16,499,,,0.78125,0.5318139791488647,,
16,509,,,,,0.8166666626930237,0.5246622562408447
17,539,,,,,0.824999988079071,0.5107094645500183
18,549,,,0.78125,0.5365297794342041,,
18,569,,,,,0.8291666507720947,0.50624680519104
19,599,,,0.71875,0.5764225125312805,,
19,599,,,,,0.8208333253860474,0.5021926760673523
20,629,,,,,0.8333333134651184,0.49531540274620056
21,649,,,0.71875,0.5576400756835938,,
21,659,,,,,0.824999988079071,0.4903136193752289
22,689,,,,,0.8333333134651184,0.48572012782096863
23,699,,,0.8125,0.5130201578140259,,
23,719,,,,,0.824999988079071,0.481425017118454
24,749,,,0.796875,0.46822598576545715,,
24,749,,,,,0.8333333134651184,0.47746312618255615
25,779,,,,,0.8374999761581421,0.4735385775566101
26,799,,,0.859375,0.48226386308670044,,
26,809,,,,,0.8374999761581421,0.47022539377212524
27,839,,,,,0.8374999761581421,0.46607252955436707
28,849,,,0.75,0.5497065782546997,,
28,869,,,,,0.8291666507720947,0.4639891982078552
29,899,,,0.765625,0.49658337235450745,,
29,899,,,,,0.8291666507720947,0.4675585925579071
30,929,,,,,0.8374999761581421,0.4567001461982727
31,949,,,0.765625,0.48120951652526855,,
31,959,,,,,0.8291666507720947,0.4554441273212433
32,989,,,,,0.8374999761581421,0.4553457796573639
33,999,,,0.84375,0.45124420523643494,,
33,1019,,,,,0.8291666507720947,0.45837852358818054
34,1049,,,0.78125,0.4583036005496979,,
34,1049,,,,,0.8416666388511658,0.4481588900089264
35,1079,,,,,0.8416666388511658,0.4478369951248169
36,1099,,,0.84375,0.47386085987091064,,
36,1109,,,,,0.8333333134651184,0.44006583094596863
37,1139,,,,,0.8374999761581421,0.4392300844192505
38,1149,,,0.765625,0.5300835371017456,,
38,1169,,,,,0.8333333134651184,0.4347728192806244
39,1199,,,0.671875,0.5403923988342285,,
39,1199,,,,,0.8374999761581421,0.4347914755344391
40,1229,,,,,0.8458333611488342,0.4374513030052185
41,1249,,,0.78125,0.5612020492553711,,
41,1259,,,,,0.8416666388511658,0.43753373622894287
42,1289,,,,,0.8541666865348816,0.42964938282966614
43,1299,,,0.609375,0.6235178112983704,,
43,1319,,,,,0.8458333611488342,0.4337945282459259
44,1349,,,0.78125,0.46439579129219055,,
44,1349,,,,,0.8500000238418579,0.4259909391403198
45,1379,,,,,0.8458333611488342,0.4211274981498718
46,1399,,,0.71875,0.5305992960929871,,
46,1409,,,,,0.8416666388511658,0.4198836088180542
47,1439,,,,,0.8541666865348816,0.4195477068424225
48,1449,,,0.84375,0.4188494384288788,,
48,1469,,,,,0.8458333611488342,0.4168247878551483
49,1499,,,0.796875,0.4606684446334839,,
49,1499,,,,,0.8458333611488342,0.41509994864463806
50,1529,,,,,0.8374999761581421,0.41273415088653564
51,1549,,,0.734375,0.4672178030014038,,
51,1559,,,,,0.8500000238418579,0.415224552154541
52,1589,,,,,0.8374999761581421,0.40962663292884827
53,1599,,,0.71875,0.4492128789424896,,
53,1619,,,,,0.8541666865348816,0.4110375642776489
54,1649,,,0.890625,0.39880257844924927,,
54,1649,,,,,0.8500000238418579,0.4078967273235321
55,1679,,,,,0.8374999761581421,0.4052569568157196
56,1699,,,0.890625,0.40560460090637207,,
56,1709,,,,,0.8374999761581421,0.4042131304740906
57,1739,,,,,0.8458333611488342,0.4032081663608551
58,1749,,,0.78125,0.49100106954574585,,
58,1769,,,,,0.8416666388511658,0.40142467617988586
59,1799,,,0.859375,0.36828112602233887,,
59,1799,,,,,0.8458333611488342,0.4004351496696472
60,1829,,,,,0.8500000238418579,0.4019521474838257
61,1849,,,0.78125,0.4794365167617798,,
61,1859,,,,,0.8458333611488342,0.39826539158821106
62,1889,,,,,0.8500000238418579,0.4023840129375458
63,1899,,,0.859375,0.37736475467681885,,
63,1919,,,,,0.8500000238418579,0.4024183452129364
64,1949,,,0.828125,0.4649815857410431,,
64,1949,,,,,0.8500000238418579,0.3987908661365509
65,1979,,,,,0.8541666865348816,0.3948770761489868
66,1999,,,0.828125,0.4624829888343811,,
66,2009,,,,,0.8500000238418579,0.39474430680274963
